event_index,source_stamp_ns,status,steering_rate_radps,target_speed_rate_mps2,steering_command_rad,target_speed_mps,iterations,primal_residual,dual_residual,rti_iterations_used,rti2_triggered,rti2_trigger_reason_mask,rti2_budget_skipped,r1_status,r2_status,r1_objective,r2_objective,r1_slack_m,r2_slack_m,selected_candidate,r1_iterations,r2_iterations,r1_steering_rate_radps,r1_target_speed_rate_mps2,r1_next_progress_m,r1_next_e_y_m,r1_next_raw_bound_clearance_m,r1_next_first_step_clearance_m,r2_steering_rate_radps,r2_target_speed_rate_mps2,r2_next_progress_m,r2_next_e_y_m,r2_next_raw_bound_clearance_m,r2_next_first_step_clearance_m,r1_solve_us,r2_solve_us,total_rti_us,rho_start,rho_final,rho_u_start,rho_u_final,rho_change_count,factorization_count,progress_m,e_y_m,e_psi_rad,u_mps,v_mps,r_radps,target_speed_state_mps,steering_state_rad,state_age_s,path_curvature_per_m,raw_left_bound_m,raw_right_bound_m,current_raw_bound_clearance_m,current_inset_corridor_clearance_m,first_prediction_corridor_margin_m,lateral_accel_proxy_mps2,minimum_predicted_corridor_slack_m,candidate_progress_error_max_m,candidate_curvature_error_max_per_m,candidate_left_bound_error_max_m,candidate_right_bound_error_max_m,nonlinear_failure_stage,nonlinear_failure_reason
860,1789731635538291952,0,0.01812453195,3,0.05033338815,1.760049462,14,0.00883936882,0.005976855755,2,1,32,0,0,0,244081.7344,244081.75,0.6095343232,0.6095536351,R2,14,14,0.018089246,3,22.5493756,0.01332331263,0.9258233126,0.8758233119,0.01812453195,3,22.5493756,0.01332331263,0.9258233126,0.8758233119,413.1059999,314.5510006,815.4629993,1,1,14,28,11,13,22.50897039,0.0176252611,-0.1110901088,1.62467432,0,0.2811000049,1.685049415,0.04988027364,0.002965582,-0.08122901066,1.006278196,0.9,0.9176252611,0.8676252604,0.05000000075,1.838582397,0.6095536351,1.315027475e-06,1.490116119e-08,8.344650269e-07,4.768371582e-07,-1,-1
881,1789731635563121005,0,-0.01298335101,3,0.04557706788,1.77126193,14,0.008451223373,0.0045119524,2,1,32,0,0,0,245042.8281,245042.8281,0.6025905609,0.6026166081,R2,14,14,-0.01274276618,3,22.58988271,0.009411964566,0.9287064959,0.8787064951,-0.01298335101,3,22.58988271,0.009411964566,0.9287064959,0.8787064951,309.8219995,452.7910004,841.5010004,1,1,28,28,10,12,22.54916035,0.01334125455,-0.1010719463,1.635126352,0,0.2707999945,1.696261883,0.04590165243,0.002672652,-0.07771536984,0.993658211,0.9125,0.9258412546,0.8758412538,0.05000000075,1.860013247,0.6026166081,1.091510057e-06,1.490116119e-08,2.384185791e-07,5.960464478e-07,-1,-1
903,1789731635588511994,0,-0.002174624242,3,0.04264705256,1.782476425,14,0.008462190628,0.004108071327,2,1,32,0,0,0,246073.9844,246074,0.5902159214,0.5902357697,R2,13,14,-0.002064989414,3,22.63158817,0.005753327161,0.9386146818,0.8886146811,-0.002174624242,3,22.63158817,0.005753327161,0.9386146818,0.8886146811,344.1470003,395.0830002,818.3780003,1,1,28,28,12,14,22.59057072,0.009335707873,-0.09176389128,1.644940972,0,0.2542000115,1.707476377,0.04270141944,0.002616066,-0.07415727658,0.9802754383,0.9197245617,0.9290602696,0.8790602689,0.05000000075,1.881869078,0.5902357697,9.23871994e-07,1.490116119e-08,5.36441803e-07,1.192092896e-07,-1,-1
926,1789731635613262981,0,-0.01231525,3,0.03907036409,1.793691397,14,0.008491516113,0.003845214844,2,1,32,0,0,0,246949.75,246949.7656,0.5904057622,0.5904246569,R2,13,14,-0.01216335595,3,22.67321843,0.002502281917,0.9400022819,0.8900022812,-0.01231525,3,22.67321843,0.002502281917,0.9400022819,0.8900022812,341.151,395.302,814.941,1,1,28,28,12,14,22.63147385,0.005766555201,-0.08254648,1.674571157,0,0.2446999997,1.718691349,0.03937824443,0.002657703,-0.07060802151,0.9672100913,0.9327899087,0.9385564639,0.8885564632,0.05000000075,1.896535158,0.5904246569,9.23871994e-07,7.450580597e-09,1.788139343e-07,4.768371582e-07,-1,-1
948,1789731635638804663,0,0.0234870892,3,0.03640489653,1.804906607,15,0.005002260208,0.009492456913,2,1,32,0,0,0,248378.125,248378.125,0.5776137114,0.5776284933,R2,15,15,0.02281383798,3,22.71964056,-0.004826028831,0.9451739712,0.8951739704,0.0234870892,3,22.71964056,-0.004826028831,0.9451739712,0.8951739704,318.0369997,316.625,713.3700008,1,1,28,28,6,8,22.67801215,-0.001915745321,-0.07406989485,1.665737987,0,0.2283000052,1.729906559,0.03581772,0.003474148,-0.06753310204,0.9506224384,0.9375,0.9355842547,0.8855842539,0.05000000075,1.964528918,0.5776284933,4.097819328e-07,7.450580597e-09,1.192092896e-07,0,-1,-1
969,1789731635664097608,0,0.01683535427,3,0.0374263525,1.821727633,14,0.008281230927,0.002351105213,2,1,32,0,0,0,248983.3125,248983.3125,0.5766454935,0.5766368508,R1,14,13,0.01683535427,3,22.75901477,-0.002552128397,0.9400453947,0.890045394,0.01711359993,3,22.75901477,-0.002552128397,0.9400453947,0.890045394,410.7119999,279.2150002,774.0739994,1,1,28,28,10,12,22.71705173,4.826798977e-05,-0.06594041735,1.678011417,0,0.2136999965,1.746727586,0.0370054692,0.003254846,-0.06565761445,0.95,0.95,0.949951732,0.8999517313,0.05000000075,1.916965365,0.5766454935,0.0003265067935,3.829598427e-06,0.0002065300941,0.0002065896988,-1,-1
992,1789731635688280718,0,-0.1052846909,3,0.02539734356,1.832941651,15,0.009620666504,0.004515707493,2,1,32,0,0,0,249784.4375,249784.4531,0.5657367706,0.5657883883,R2,16,15,-0.1048839167,3,22.7961193,-0.005198599771,0.9301985998,0.880198599,-0.1052846909,3,22.7961193,-0.005198599771,0.9301985998,0.880198599,270.6879997,316.7049999,665.8410006,1,1,28,14,3,5,22.75370298,-0.002882037545,-0.05839423463,1.695928931,0,0.1970999986,1.757941604,0.02802946046,0.003135772,-0.06403578618,0.9375,0.9591866993,0.9403820375,0.8903820368,0.05000000075,1.952964902,0.5657883883,1.87382102e-06,2.235174179e-08,1.192092896e-07,0,-1,-1
1014,1789731635713879027,0,-0.01524482481,3,0.02514808252,1.838547826,13,0.007257461548,0.005483269691,2,1,32,0,0,0,251317.5625,251317.5625,0.5660198927,0.5660179853,R1,13,14,-0.01524482481,3,22.83844692,-0.007326120511,0.9198261205,0.8698261198,-0.01486015692,3,22.83844692,-0.007326120511,0.9198261205,0.8698261198,409.1379995,267.8239994,755.2589998,1,1,14,56,9,11,22.79606764,-0.005297027994,-0.05142332986,1.692614555,0,0.1794999987,1.763547778,0.02552920394,0.002814558,-0.06234312079,0.925,0.9731654011,0.930297028,0.8802970272,0.05000000075,1.954973102,0.5660198927,0.000177770853,2.11596489e-06,9.977817535e-05,9.977817535e-05,-1,-1
1036,1789731635738235422,0,-0.003831326729,3,0.02213898674,1.849763989,15,0.004820346832,0.00827935338,2,1,32,0,0,0,252474.7656,252474.7656,0.5533833504,0.5533918142,R2,15,15,-0.004181350581,3,22.88630035,-0.01494210772,0.9149421077,0.864942107,-0.003831326729,3,22.88630035,-0.01494210772,0.9149421077,0.864942107,380.3249998,398.0879993,861.8989992,1,1,56,28,3,5,22.84323912,-0.01325755287,-0.04280695692,1.72036469,0,0.1893000007,1.774763942,0.02223476954,0.003266658,-0.06078304158,0.9125,0.9776489605,0.9257575529,0.8757575521,0.05000000075,2.014658928,0.5533918142,3.203749657e-07,7.450580597e-09,5.960464478e-08,2.384185791e-07,-1,-1
1057,1789731635764758007,0,0.05868624151,3,0.02532322146,1.866584778,13,0.008937835693,0.008298441768,2,1,32,0,0,0,253588.7188,253588.7188,0.5535823107,0.5535803437,R1,13,14,0.05868624151,3,22.93254875,-0.01676375419,0.9042637542,0.8542637534,0.05904482305,3,22.93254875,-0.01676375419,0.9042637542,0.8542637534,281.4889994,358.0229998,719.2419996,1,1,28,28,7,9,22.88981234,-0.0153245572,-0.03677140549,1.702952147,0,0.1445000023,1.79158473,0.02385606617,0.003449562,-0.05961973433,0.9,0.9875,0.9153245572,0.8653245565,0.05000000075,2.034980774,0.5535823107,0.0002470090985,3.159046173e-06,2.384185791e-07,0.0004197359085,-1,-1
1080,1789731635789033370,0,-0.04378883913,3,0.02074480802,1.877799869,13,0.007030248642,0.005606770515,2,1,32,0,0,0,254388.3281,254388.3438,0.5415480137,0.5415551066,R2,14,13,-0.04315261915,3,22.97215264,-0.01433272474,0.8936094119,0.8436094112,-0.04378883913,3,22.97215264,-0.01433272474,0.8936094119,0.8436094112,321.9639997,411.2930002,811.0640001,1,1,28,56,11,13,22.92890551,-0.01311523095,-0.03109217249,1.724531054,0,0.1323000044,1.802799821,0.02183952928,0.003339525,-0.05894210109,0.8875,1,0.9006152309,0.8506152302,0.05000000075,2.006065369,0.5415551066,1.776963472e-06,2.980232239e-08,7.152557373e-07,9.536743164e-07,-1,-1
1102,1789731635814426614,0,-0.05928091332,3,0.01316518802,1.889013171,15,0.009746551514,0.004538238049,2,1,32,0,0,0,255449.5,255449.5,0.5410926938,0.5411058664,R2,17,15,-0.05913245305,3,23.02064394,-0.02054405957,0.8830440596,0.8330440588,-0.05928091332,3,23.02064394,-0.02054405957,0.8830440596,0.8330440588,291.9790001,334.368,704.1230001,1,1,56,28,5,7,22.97667066,-0.01953477412,-0.02568029985,1.754904032,0,0.1138999984,1.814013124,0.01464721095,0.003421188,-0.05836689346,0.8764527845,1.0125,0.8959875586,0.8459875578,0.05000000075,2.089604616,0.5411058664,1.505017281e-06,2.235174179e-08,7.748603821e-07,1.192092896e-07,-1,-1
1124,1789731635840091397,0,0.03412115201,3,0.01805070601,1.905834556,16,0.009164571762,0.004876926541,2,1,32,0,0,0,256439.4844,256439.5,0.5390280485,0.538988471,R1,16,14,0.03412115201,3,23.06680629,-0.02217570134,0.8797909013,0.8297909005,0.03423014656,3,23.06680629,-0.02217570134,0.8797909013,0.8297909005,286.698,310.1829996,675.2179995,1,1,28,28,2,4,23.02318262,-0.02146994509,-0.01903816126,1.736495137,0,0.126000002,1.830834508,0.01719767787,0.003690515,-0.05824523729,0.8625,1.025,0.8839699451,0.8339699443,0.05000000075,2.070037603,0.5390280485,0.00109403953,1.540780067e-05,0.0004628896713,0.0006818771362,-1,-1
1146,1789731635864000743,0,-0.1013604775,3,0.01031135954,1.917049885,13,0.007077217102,0.005643486977,2,1,32,0,0,0,257180.2656,257180.2812,0.5388191938,0.5388349295,R2,14,13,-0.1009055972,3,23.10799315,-0.01972069778,0.8640931012,0.8140931005,-0.1013604775,3,23.10799315,-0.01972069778,0.8640931012,0.8140931005,313.7189999,397.3959999,789.5440006,1,1,28,56,11,13,23.06390381,-0.01922811754,-0.01391083095,1.756202698,0,0.1155999973,1.842049837,0.01284537185,0.00417287,-0.05830449352,0.8594293395,1.02807066,0.8786574571,0.8286574563,0.05000000075,2.054376841,0.5388349295,1.680105925e-06,2.235174179e-08,9.536743164e-07,9.536743164e-07,-1,-1
1167,1789731635889700091,0,-0.07365927845,3,0.003844340099,1.928263426,15,0.004903316498,0.009792238474,2,1,32,0,0,0,258138.7344,258138.7188,0.5370030999,0.5370103717,R2,17,15,-0.07412911206,3,23.15622935,-0.02452453785,0.8620245378,0.8120245371,-0.07365927845,3,23.15622935,-0.02452453785,0.8620245378,0.8120245371,299.3620005,294.0320005,671.2310009,1,1,56,28,3,5,23.11166289,-0.02420053259,-0.009552186355,1.775633454,0,0.0775000006,1.853263378,0.005685822107,0.003541224,-0.05862509437,0.8420788191,1.0375,0.8662793517,0.816279351,0.05000000075,2.135681868,0.5370103717,3.986060619e-07,7.450580597e-09,1.788139343e-07,1.192092896e-07,-1,-1
1190,1789731635914750500,0,0.01065307576,3,0.008702016436,1.939478278,16,0.009180307388,0.005747899413,2,1,32,0,0,0,258935.0781,258935.0781,0.5356557965,0.5356125236,R1,16,14,0.01065307576,3,23.20232646,-0.02393205091,0.8489320509,0.7989320502,0.01058589201,3,23.20232646,-0.02393205091,0.8489320509,0.7989320502,263.7349997,291.0870008,632.5890007,1,1,28,28,2,4,23.15731894,-0.02382414974,-0.004876023158,1.794080973,0,0.09200000018,1.86447823,0.008435689844,0.004574967,-0.05901182074,0.8375,1.05,0.8613241497,0.811324149,0.05000000075,2.094623327,0.5356557965,0.001395829022,1.806020737e-05,0.0004624128342,0.0004624128342,-1,-1
1212,1789731635940940802,0,-0.1418614089,3,-0.001404817449,1.956297517,13,0.007129430771,0.005735695362,2,1,32,0,0,0,259239.2969,259239.2969,0.5360374451,0.5360565782,R2,15,13,-0.1415583044,3,23.24365532,-0.0203005597,0.8328005597,0.782800559,-0.1418614089,3,23.24365532,-0.0203005597,0.8328005597,0.782800559,315.7440004,402.8070002,796.4160004,1,1,28,56,11,13,23.19849044,-0.02036823705,-0.0007132856408,1.799427271,0,0.07020000368,1.881297469,0.002141717821,0.005062001,-0.05932721641,0.825,1.062190883,0.845368237,0.7953682363,0.05000000075,2.088499546,0.5360565782,1.695007086e-06,2.235174179e-08,7.152557373e-07,1.072883606e-06,-1,-1
1234,1789731635964795244,0,-0.1275897473,3,-0.008237596601,1.967514515,14,0.004194974899,0.007966011763,2,1,32,0,0,0,259814.125,259814.125,0.5341784954,0.5342029929,R2,13,14,-0.1277228743,3,23.2853388,-0.01941743679,0.8194174368,0.769417436,-0.1275897473,3,23.2853388,-0.01941743679,0.8194174368,0.769417436,318.3180008,265.2489996,661.052,1,1,56,28,5,7,23.23989795,-0.01965959556,0.003597578965,1.810550094,0,0.03089999966,1.892514467,-0.005047852639,0.004618578,-0.05964495397,0.8125,1.063071872,0.8321595956,0.7821595948,0.05000000075,2.104988813,0.5342029929,6.332993507e-07,7.450580597e-09,3.576278687e-07,8.344650269e-07,-1,-1
1256,1789731635989472742,0,-0.07854610682,3,-0.009136369452,1.978726387,14,0.007558822632,0.004213213921,2,1,32,0,0,0,260330.5156,260330.5312,0.5304074287,0.5303987265,R1,14,13,-0.07854610682,3,23.32855397,-0.01994355954,0.8139595286,0.7639595279,-0.07851298898,3,23.32855397,-0.01994355954,0.8139595286,0.7639595279,568.1269999,383.0789995,1033.712,1,1,28,28,12,14,23.28276016,-0.0203662198,0.007302103098,1.825006008,0,0.04549999908,1.903726339,-0.007172716316,0.003614261,-0.05996990435,0.8,1.075,0.8203662198,0.7703662191,0.05000000075,2.097845078,0.5304074287,0.0004590190947,5.006790161e-06,0.0001732110977,0.0002660751343,-1,-1
1278,1789731636015655519,0,-0.08568375558,3,-0.01284607407,1.989942908,13,0.004489898682,0.009106934071,2,1,32,0,0,0,260815.5312,260815.5312,0.5276514888,0.5276651978,R2,13,13,-0.08571054786,3,23.37721276,-0.01826316118,0.8057631612,0.7557631604,-0.08568375558,3,23.37721276,-0.01826316118,0.8057631612,0.7557631604,362.9819994,321.184,764.0859995,1,1,28,28,10,12,23.33080405,-0.01878346875,0.009903084487,1.851548076,0,-0.006200000178,1.914942861,-0.01070397999,0.004136833,-0.06033468484,0.7926095963,1.0875,0.8113930651,0.7613930644,0.05000000075,2.116009474,0.5276651978,1.043081284e-07,7.450580597e-09,5.960464478e-08,1.192092896e-07,-1,-1
1300,1789731636040323460,0,-0.05449776351,3,-0.01364068687,2.001155138,14,0.0043861866,0.008553683758,2,1,32,0,0,0,261218.6094,261218.6094,0.5125635266,0.5125659704,R2,13,14,-0.05469332263,3,23.42085148,-0.01717805117,0.7921780512,0.7421780504,-0.05449776351,3,23.42085148,-0.01717805117,0.7921780512,0.7421780504,425.5799999,353.2030001,871.7670002,1,1,28,28,10,12,23.37415538,-0.01776716299,0.01157820504,1.863235354,0,-0.02910000086,1.92615521,-0.01227824297,0.003321441,-0.0606563182,0.7875,1.096986335,0.805267163,0.7552671622,0.05000000075,2.123217583,0.5125659704,7.823109627e-08,7.450580597e-09,5.960464478e-08,1.192092896e-07,-1,-1
1321,1789731636065571240,0,-0.07003353536,3,-0.01726862229,2.012371302,13,0.004510879517,0.009637445211,2,1,32,0,0,0,261666.1875,261666.1875,0.4930419028,0.4930610359,R2,13,13,-0.07014344633,3,23.46417805,-0.0170630794,0.7795630794,0.7295630787,-0.07003353536,3,23.46417805,-0.0170630794,0.7795630794,0.7295630787,362.1609993,319.8909998,767.2719994,1,1,28,28,10,12,23.41745931,-0.01772460714,0.01326381043,1.86285615,0,-0.04089999944,1.937371373,-0.01551778335,0.003181989,-0.06097778332,0.775,1.075,0.7927246071,0.7427246064,0.05000000075,2.144939184,0.4930610359,1.490116119e-07,7.450580597e-09,5.960464478e-08,1.192092896e-07,-1,-1
1344,1789731636090208353,0,-0.04056484252,3,-0.01767036691,2.029191017,14,0.004409313202,0.008760631084,2,1,32,0,0,0,261250.2969,261250.2969,0.4931891561,0.4931913018,R2,13,14,-0.04078187048,3,23.51018498,-0.01687865518,0.7668786552,0.7168786544,-0.04056484252,3,23.51018498,-0.01687865518,0.7668786552,0.7168786544,346.3410006,348.7259998,773.1230001,1,1,28,28,10,12,23.46245212,-0.01764822192,0.01541056857,1.906538844,0,-0.0588000007,1.954191089,-0.01665624604,0.003560239,-0.06130873937,0.7625,1.0875,0.7801482219,0.7301482212,0.05000000075,2.158043385,0.4931913018,2.682209015e-07,7.450580597e-09,1.788139343e-07,3.576278687e-07,-1,-1
1366,1789731636114842550,0,0.0114396913,3,-0.01741180941,2.040407181,13,0.005947828293,0.008778363466,2,1,32,0,0,0,261852.1094,261852.1094,0.4900372326,0.4900451005,R2,15,13,0.01098774746,3,23.5588012,-0.02180689573,0.759411777,0.7094117763,0.0114396913,3,23.5588012,-0.02180689573,0.759411777,0.7094117763,350.9200001,340.54,770.9890003,1,1,28,28,8,10,23.51135863,-0.0226072073,0.0162795037,1.891350746,0,-0.067900002,1.965407133,-0.01769780181,0.003781315,-0.0616700463,0.75,1.1,0.7726072073,0.7226072066,0.05000000075,2.22543335,0.4900451005,6.221234798e-07,1.490116119e-08,3.576278687e-07,3.576278687e-07,-1,-1
1388,1789731636139417035,0,0.06822823733,3,-0.0112107005,2.051619053,16,0.009039640427,0.0057502985,2,1,32,0,0,0,262155.3125,262155.3125,0.4879624248,0.4879364371,R1,16,14,0.06822823733,3,23.60123439,-0.02066974528,0.7817531776,0.7317531769,0.06806006283,3,23.60123439,-0.02066974528,0.7817531776,0.7317531769,265.5490007,294.2030001,638.1789999,1,1,28,28,2,4,23.55394271,-0.02147336304,0.01671003178,1.883239865,0,-0.09260000288,1.976619124,-0.01291640662,0.003537837,-0.06198305489,0.7406415906,1.1,0.7621149537,0.7121149529,0.05000000075,2.221131563,0.4879624248,0.0007274001837,5.811452866e-06,0.0002799630165,0.0001196861267,-1,-1
1410,1789731636164465521,0,-0.03758111224,3,-0.01451401878,2.062835693,13,0.009042024612,0.004561603069,2,1,32,0,0,0,262067.3281,262067.3281,0.4806683958,0.4806826711,R2,13,13,-0.03720941022,3,23.64756507,-0.01882188022,0.7688218802,0.7188218795,-0.03758111224,3,23.64756507,-0.01882188022,0.7688218802,0.7188218795,361.349,366.8800001,806.4650002,1,1,28,28,12,14,23.5995942,-0.01969040185,0.01782833412,1.912721038,0,-0.09560000151,1.987835765,-0.01357449125,0.003887705,-0.06232063409,0.7621086075,1.1125,0.7817990094,0.7317990086,0.05000000075,2.204378366,0.4806826711,9.052455425e-07,3.725290298e-08,9.536743164e-07,8.344650269e-07,-1,-1
1432,1789731636189305284,0,-0.07423036546,3,-0.01835651882,2.079656363,13,0.005191326141,0.008450627327,2,1,32,0,0,0,261447.1562,261447.1562,0.4556966424,0.4557096362,R2,12,13,-0.07342208177,3,23.69314859,-0.01631965861,0.7574538445,0.7074538438,-0.07423036546,3,23.69314859,-0.01631965861,0.7574538445,0.7074538438,312.4680004,356.6000004,748.5570002,1,1,28,14,9,11,23.64438449,-0.01719713584,0.01776408218,1.946686745,0,-0.1023000032,2.004656315,-0.01650075987,0.003273531,-0.06265336978,0.75,1.125,0.7671971358,0.7171971351,0.05000000075,2.180166721,0.4557096362,4.656612873e-07,7.450580597e-09,1.788139343e-07,2.384185791e-07,-1,-1
1454,1789731636214303545,0,-0.05363832414,3,-0.02067389898,2.090870619,13,0.004508018494,0.009336516261,2,1,32,0,0,0,261780.5781,261780.5781,0.4555678368,0.4555785358,R2,12,13,-0.05362207443,3,23.74115578,-0.01875988394,0.7548881496,0.7048881488,-0.05363832414,3,23.74115578,-0.01875988394,0.7548881496,0.7048881488,438.2229996,343.7150002,883.29,1,1,14,28,9,11,23.69272188,-0.01967072301,0.01824823767,1.930016518,0,-0.07549999654,2.015870571,-0.01933294162,0.003501981,-0.06301587718,0.7414008958,1.133599104,0.7610716188,0.711071618,0.05000000075,2.181319475,0.4555785358,8.530914783e-07,3.725290298e-08,1.013278961e-06,9.536743164e-07,-1,-1
1476,1789731636239874323,0,-0.02983971685,3,-0.0196646098,2.102084875,14,0.00647687912,0.004063218832,2,1,32,0,0,0,261217.75,261217.75,0.4530925751,0.4530859888,R1,14,13,-0.02983971685,3,23.78735587,-0.01706421003,0.74206421,0.6920642093,-0.03028732352,3,23.78735587,-0.01706421003,0.74206421,0.6920642093,435.7390003,284.184,800.0030003,1,1,28,56,10,12,23.73772075,-0.01803360879,0.01896778122,1.983045936,0,-0.07919999957,2.027084827,-0.0189186167,0.003536324,-0.06335657364,0.7375,1.1125,0.7555336088,0.705533608,0.05000000075,2.211750031,0.4530925751,0.0004723891616,5.875527859e-05,0.0002470612526,0.0002205371857,-1,-1
1497,1789731636263853519,0,-0.04646513984,3,-0.02275219373,2.118905067,13,0.005162000656,0.008629202843,2,1,32,0,0,0,260558.6562,260558.6562,0.4507062435,0.450715661,R2,14,13,-0.0464524962,3,23.8346656,-0.01858172938,0.7310817294,0.6810817286,-0.04646513984,3,23.8346656,-0.01858172938,0.7310817294,0.6810817286,268.8859997,340.1300001,687.7729998,1,1,56,14,6,8,23.78451152,-0.01962540671,0.02045894042,2.004128933,0,-0.09799999744,2.04390502,-0.0215905644,0.003296724,-0.06371602641,0.725,1.125,0.7446254067,0.694625406,0.05000000075,2.290848732,0.450715661,6.444752216e-07,2.235174179e-08,1.192092896e-07,7.152557373e-07,-1,-1
1520,1789731636288875956,0,-0.04960630089,3,-0.02115837112,2.130121231,14,0.009788751602,0.005106091499,2,1,32,0,0,0,260532.0156,260532.0312,0.4512247741,0.4512050748,R1,14,14,-0.04960630089,3,23.87826304,-0.01148794126,0.711920438,0.6619204373,-0.04977340251,3,23.87826304,-0.01148794126,0.711920438,0.6619204373,370.6160002,369.3739996,831.7930002,1,1,14,14,12,14,23.82833255,-0.01250300836,0.0201714728,1.993583679,0,-0.1141000018,2.055121183,-0.01991821267,0.00427362,-0.06405559389,0.7125,1.125,0.7250030084,0.6750030076,0.05000000075,2.235672951,0.4512247741,0.001067388803,0.0001252517104,0.0006952881813,0.00135743618,-1,-1
